utterance,labels
ตั้งนาฬิกาปลุกเพื่อพบแพทย์พรุ่งนี้บ่าย 2 โมง,set_alarm
เลื่อนปลุก,snooze_alarm
เปิดนาฬิกาปลุกฉันวันอาทิตย์,set_alarm
ยกเลิกนาฬิกาปลุกเช้าวันจันทร์ของฉัน,cancel_alarm
ตั้งนาฬิกาปลุก 6 โมงเย็น,set_alarm
แสดงนาฬิกาปลุกของพรุ่งนี้,show_alarms
ลบนาฬิกาปลุกของฉันสำหรับสัปดาห์หน้า,cancel_alarm
ตั้งนาฬิกาปลุก 6 โมงเย็นวันนี้,set_alarm
กรุณายกเลิกนาฬิกาปลุกทั้งหมด,cancel_alarm
ตั้งนาฬิกาปลุกอันใหม่,set_alarm
อย่าตั้งนาฬิกาปลุกซ้ำ,cancel_alarm
ตั้งนาฬิกาปลุก 6 โมงเช้า,set_alarm
ตั้งนาฬิกาปลุกพรุ่งนี้ 6 โมงเช้า,set_alarm
ยกเลิกนาฬิกาปลุกทั้งหมด,cancel_alarm
ตั้งนาฬิกาปลุกทุกๆนาทีสำหรับ 15 นาที,set_alarm
ปิดนาฬิกาปลุกทั้งหมด,cancel_alarm
โปรดแสดงสัญญาณเตือนทั้งหมด,show_alarms
ลบการเตือนครั้งสุดท้ายของฉัน,cancel_alarm
ตั้งนาฬิกาปลุกบ่าย 3 โมงวันนี้,set_alarm
แสดงนาฬิกาปลุกทั้งหมดของฉัน,show_alarms
ทำให้นาฬิกาปลุกหยุด,cancel_alarm
ฉันมีนาฬิกาปลุกอะไรบ้างที่ตั้ง?,show_alarms
นาฬิกาปลุกฉันตั้งได้ไว้กี่โมง,show_alarms
ยกเลิกนาฬิกาปลุกทั้งหมดของฉัน,cancel_alarm
ฉันต้องการนาฬิกาปลุก 10 นาทีจากนี้,set_alarm
ตั้งนาฬิกาปลุกทุกๆนาทีสำหรับ 5 นาที,set_alarm
ตั้งนาฬิกาปลุกทุกๆ 5 นาทีเป็นเวลา 15 นาที,set_alarm
เริ่มต้นนาฬิกาปลุกทั้งหมด,set_alarm
ตั้งนาฬิกาปลุกวันอังคารตอนตี 4.30 นาที ,set_alarm
ตั้งนาฬิกาปลุกทุกๆ 5 นาที,set_alarm
เปิดนาฬิกาปลุกทั้งหมดวันนี้,set_alarm
ตั้งนาฬิกาปลุก 7 โมงเช้า,set_alarm
แสดงนาฬิกาปลุกที่ฉันได้ตั้งไว้,show_alarms
ได้โปรดตั้งนาฬิกาปลุกของฉันตอน 6.30 น.,set_alarm
ตั้งนาฬิกาปลุกสำหรับตี 1,set_alarm
ตั้งนาฬิกาปลุกตอนเช้า 8:17,set_alarm
ลบนาฬิกาปลุกที่ใช้งานอยู่ทั้งหมด,cancel_alarm
ตั้งนาฬิกาปลุกสำหรับ 5โมง45,set_alarm
ตั้งนาฬิกาปลุกทุกๆ2 นาทีสำหับ20นาทีถัดไป,set_alarm
เหลือเวลาอีกเท่าไหร่ก่อนนาฬิกาปลุกจะดังขึ้น,time_left_on_alarm
ตั้งนาฬิกาปลุกทุกๆ 5 นาที,set_alarm
ตั้งนาฬิกาปลุกสำหรับเที่ยงคืน,set_alarm
ตั้งนาฬิกาปลุกสำหรับ10นาที,set_alarm
หยุดนาฬิกาปลุกชั่วคราว,snooze_alarm
ตั้งนาฬิกาปลุกทุกๆ 2 ชั่วโมงพรุ่งนี้,set_alarm
ตั้งนาฬิกาปลุกทุกๆ30นาที,set_alarm
ยกเลิกนาฬิกาปลุกทั้งหมด,cancel_alarm
ยกเลิกนาฬิกาปลุกทั้งหมด,cancel_alarm
ตั้งนาฬิกาปลุกใหม่สำหรับบ่ายโมงวันอังคาร,set_alarm
เลื่อนนาฬิกาปลุก,snooze_alarm
ตั้งนาฬิกาปลุกสำหรับตี 5 วันจันทร์ถึงวันศุกร์,set_alarm
ตั้งนาฬิกาปลุก 10 นาทีจากนี้,set_alarm
ฉันต้องการนาฬิกาปลุกสำหรับ6โมงเช้า,set_alarm
ตั้งนาฬิกาสำหรับพรุ่งนี้ตอนเช้า,set_alarm
ลบนาฬิกาปลุกทั้งหมด,cancel_alarm
ฉันตั้งนาฬิกาปลุกกินยาไว้กี่โมง,show_alarms
ยกเลิกนาฬิกาปลุกทั้งหมด,cancel_alarm
ไม่ต้องการนาฬิกาปลุกวันนี้,cancel_alarm
ยกเลิกเลื่อนนาฬิกาปลุกทั้งหมดของฉัน,cancel_alarm
ตั้งนาฬิกาปลุก 1 ทุ่มคืนนี้,set_alarm
ฉันต้องตั้งนาฬิกาปลุกอะไรสำหรับพรุ่งนี้,show_alarms
ตั้งนาฬิกาปลุก 30 นาทีจากนี้,set_alarm
ลบนาฬิกาปลุกทั้งหมดสำหรับวันจันทร์,cancel_alarm
เลื่อนนาฬิกาปลุก15นาที,snooze_alarm
ลบนาฬิกาปลุกทั้งหมด,cancel_alarm
แสดงนาฬิกาปลุกทั้งหมด,show_alarms
เลื่อนนาฬิกาปลุกไป 10 นาที,snooze_alarm
ฉันตั้งนาฬิกาปลุกรึยัง,show_alarms
ยกเลิกนาฬิกาปลุกซ้ำทั้งหมด,cancel_alarm
ตั้งนาฬิกาปลุกฉันสำหรับตอนตี 3 วันจันทร์,set_alarm
ได้โปรดแสดงนาฬิกาปลุกทั้งหมดสำหรับวันศุกร์,show_alarms
นาฬิกาปลุกปิดแล้ว,cancel_alarm
ปิดนาฬิกาปลุกของฉัน,cancel_alarm
ตั้งนาฬิกาปลุกสำหรับ8โมงเช้าวันพฤหัสบดี,set_alarm
ตั้งนาฬิกาปลุกใหม่,set_alarm
ตั้งนาฬิกาปลุกสำหรับ9โมงเช้าพรุ่งนี้,set_alarm
แสดงนาฬิกาปลุกทั้งหมด,show_alarms
สร้างนาฬิกาปลุกสำหรับ 4ทุ่ม,set_alarm
เวลากี่โมงที่นาฬิกาปลุกอันถัดไปตั้งไว้,show_alarms
ยกเลิกนาฬิกาปลุกของวันจันทร์ถัดไป,cancel_alarm
ตั้งนาฬิกาปลุกสำหรับ6โมงเย็นวันพุธ,set_alarm
เลื่อนปลุกนาฬิกาปลุกของฉัน,snooze_alarm
ยกเลิกนาฬิกาปลุก,cancel_alarm
ตั้งนาฬิกาปลุกสำหรับบ่าย3โมงเย็น,set_alarm
ตั้งนาฬิกาปลุกสำหรับตี5ทุกวันธรรมดา,set_alarm
ยกเลิกนาฬิกาปลุก,cancel_alarm
เพิ่มนาฬิกาปลุกสำหรับตี5,set_alarm
ตั้งนาฬิกาปลุกสำหรับ6โมงเช้า,set_alarm
ตั้งนาฬิกาปลุกสำหรับพรุ่งนี้ตอนตี4,set_alarm
ตั้งนาฬิกาปลุกสำหรับ5โมงเย็นคืนนี้,set_alarm
ตั้งนาฬิกาปลุกทุกๆนาทีสำหรับนาที,set_alarm
ได้โปรดตั้งนาฬิกาปลุกสำหรับสองทุ่ม คืนนี้,cancel_alarm
ยกเลิกนาฬิกาปลุกทั้งหมด,cancel_alarm
ปิดเสียงชั่วคราวนาฬิกาปลุกสำหรับ5นาที,snooze_alarm
ปิดนาฬิกาปลุก,cancel_alarm
ยกเลิกนาฬิกาปลุกของฉันสำหรับ ตี5.15 วันอังคาร,cancel_alarm
