utterance,labels
Establecer alarma para las 5AM entre semana por favor ,set_alarm
Establecer alarma para mañana a las 4 pm ,set_alarm
Cancelar la alarma de las 3 pm ,cancel_alarm
Cambiar la alarma a las 5 pm ,modify_alarm
Cuándo se dispara mi próxima alarma,show_alarms
Establecer una alarma para mañana a las 3:00 am solamente ,set_alarm
Establecer alarma para el vuelo del jueves a las 4 AM ,set_alarm
Cancelar la alarma a las 7 am ,cancel_alarm
Establecer una alarma para las 8 am. ,set_alarm
Establecer una alarma para mañana a las 4 ,set_alarm
Cancelar mi alarma de las 7 am ,cancel_alarm
Establecer alarma para esta noche a las 7 pm ,set_alarm
Cuanto tiempo falta para que se active la alarma,time_left_on_alarm
Establecer una alarma para las ocho am ,set_alarm
Establecer una alarma para las 5 am ,set_alarm
Establecer una alarma para mañana a las 7 am.,set_alarm
Establecer una alarma para mañana a las 5 am,set_alarm
Posponer alarma por 10 minutos ,snooze_alarm
Establecer alarma cada minuto por 5 minutos ,set_alarm
Establecer una alarma para las 4 pm ,set_alarm
Tengo una alarma configurada para despertar a las 5 am de lunes a viernes?,show_alarms
Desactiva todas las alarmas ,cancel_alarm
Cancelar todas mis alarmas ,cancel_alarm
Cambiar mi alarma de mañana las 11 am a las 11:30 am.,modify_alarm
Configurar alarma cada 7 minutos en los próximos 28 minutos,set_alarm
Puedes posponer la alarma por 10 minutos?,snooze_alarm
Cancela la alarma de la mañana,cancel_alarm
Configura una alarma para el mediodía de mañana,set_alarm
Hola Bot! Por favor modifica la alarma para el sábado,modify_alarm
Configurar una alarma para las 04:30 am del sábado,set_alarm
Que alarmas he configurado?,show_alarms
Posponer la alarma cada 5 minutos,snooze_alarm
Configurar una alarma a las 06:00 am en la mañana,set_alarm
Apagar la alarma de mañana por favor,cancel_alarm
Configurar una alarma por 25 minutos?,set_alarm
Agregar una nueva alarma para mañana,set_alarm
Cuando se apagará mi alarma para mi temporizador?,show_alarms
Encender alarma de hoy,set_alarm
Que alarmas están configuradas?,show_alarms
Cancela todas las alarmas para la próxima semana,cancel_alarm
Agregar una nueva alarma para recordar de llevar el perro al veterinario,set_alarm
Cancelar mi alarma para mañana en la mañana,cancel_alarm
Cancelar todas las alarmas,cancel_alarm
Apagar todas las alarmas,cancel_alarm
Prepara una alarma para las 08:00 pm esta noche,set_alarm
Configura una alarma por cada hora desde las 07:00 am hasta las 09:00 pm,set_alarm
Alarma en 5 minutos,set_alarm
Restablecer alarma,cancel_alarm
A que hora sonará la alarma?,show_alarms
"Por favor, cancela mi alarma",cancel_alarm
Configurar mi alarma para despertar a las 06:00 am,set_alarm
Cancelar todas las alarmas,cancel_alarm
Configurar una alarma a las 04:45 am,set_alarm
Muestra todas mis alarmas,show_alarms
Configurar una alarma cada 30 segundos por 20 minutos,set_alarm
Configurar mi alarma para recordarme de la cita a las 02:00 pm,set_alarm
Configurar una alarma para las 08:00 pm de esta noche,set_alarm
Configurar dos alarmas cada dia a las 08:00 am y a las 08:30 am,set_alarm
Pausar la alarma después de 10 minutos,snooze_alarm
Restablecer las alarmas,cancel_alarm
Descartar alarmas,cancel_alarm
Configurar una alarma cada 5 minutos por 15 minutos,set_alarm
Configurar alarma para las 04:00,set_alarm
Configurar alarma para las 06:15 am,set_alarm
Configurar alarma para las 07:15 am mañana,set_alarm
"Apagar todas las alarmas excepto, ir a la cama",cancel_alarm
Configurar una alarma para los domingos a las 09:00 am hasta que se cancele,set_alarm
Configurar alarmas para cada 30 minutos desde las 09:00 am hasta las 11:00 am,set_alarm
Cancelar las alarmas de marzo,cancel_alarm
Que alarmas tengo configuradas?,show_alarms
Cancelar esta alarma,cancel_alarm
Cancelar todas las alarmas,cancel_alarm
Configurar una alarma para cada minuto empezando a las 07:00 am,set_alarm
Apagar la alarma,cancel_alarm
Cambiar mi alarma de las 07:00 pm para 07:30 pm,modify_alarm
Configurar alarma cada una hora para tomar agua,set_alarm
Configurar una alarma diaria para las 05:00 am,set_alarm
Configura una alarma para las 05:00 pm,set_alarm
Muestrame todas mis alarmas,show_alarms
Saltar a la próxima alarma,cancel_alarm
Configurar alarma en 2 horas,set_alarm
Saltar todas las alarmas de las 05:00 pm para las 08:00 pm,cancel_alarm
Cancelar la alarma de trabajo para mañana,cancel_alarm
"Necesito levantarme a las 07:00 am, configurar alarma",set_alarm
Configurar una alarma para cada 30 minutos,set_alarm
Posponer todas mis alarmas por 30 minutos,snooze_alarm
Configurar una alarma para las 10:00 am,set_alarm
Apagar mi próxima alarma,cancel_alarm
Configurar alarma para las 05:00 pm mañana en la noche,set_alarm
"Necesito una alarma para las 07:00 am de lunes a jueves y a las 08:00 am para el viernes, 09:00 am para el fin de semana",set_alarm
Eliminar mi alarma para mañana,cancel_alarm
Cancelar la alarma para el lunes,cancel_alarm
Alarma en 4 minutos,set_alarm
Por favor configurar la alarma para cada 15 minutos,set_alarm
Configurar alarma para las 05:00 am,set_alarm
Configurar alarma para las 07:00 pm hoy por favor,set_alarm
Cuánto tiempo hasta que suene mi alarma?,time_left_on_alarm
A que hora está configurada mi alarma?,show_alarms
Enciende la última alarma,set_alarm
Configurar una alarma para cada 20 minutos,set_alarm
Apagar las alarmas para el domingo,cancel_alarm
Eliminar todas las alarmas despues del martes,cancel_alarm
Configurar alarma para las 05:00 pm,set_alarm
Cuando es mi próxima alarma?,show_alarms
Puedes posponer la alarma por 25 minutos?,snooze_alarm
Cambia el dia para la alarma de la mañana,modify_alarm
Por favor cancela mi alarma,cancel_alarm
Configurar una alarma para las 06:00 am,set_alarm
Cancelar mi alarma de mañana por la mañana,cancel_alarm
Configurar una alarma para las 07:00 am,set_alarm
Apagar mis alarmas,cancel_alarm
Configurar una alarma para las 02:00 am,set_alarm
Configurar mi despertar para las 08:00 pm,set_alarm
Ya no necesito alarmas,cancel_alarm
Configurar alerta para 5 minutos,set_alarm
Cuánto tiempo queda en la alarma?,time_left_on_alarm
Eliminar alarma,cancel_alarm
Configurar una alarmas para las 03:00 pm del miércoles,set_alarm
Apagar mis alarmas del sábado,cancel_alarm
Configurar una alarma los jueves a las 03:00 pm,set_alarm
Desahabilitar alarma,cancel_alarm
Cancelar alarma de las 11:00 pm,cancel_alarm
Cuánto tiempo me queda en la alarma activa?,time_left_on_alarm
Eliminar todas las alarmas,cancel_alarm
Puedes configurar la alarma cada minuto por 5 minutos?,set_alarm
Configurar semanalmente alarma para las 08:00 am de los sábados,set_alarm
"Configurar alarmas para 5 minutos, 3 minutos, 5 minutos, 3 minutos y 5 minutos",set_alarm
Configurar alarma para las 09:00 pm,set_alarm
Parar las alarmas,cancel_alarm
Configurar una alarma para las 07:00 pm esta noche,set_alarm
Iniciar la alarma a las 06:00 pm,set_alarm
Que alarmas están configuradas?,show_alarms
Eliminar mi alarma de las 03:00 am,cancel_alarm
Configurar la alarma para 15 minutos,set_alarm
Configurar mi alarma para las 06:00 am cada miércoles,set_alarm
Configurar una alarma para el próximo lunes a las 6,set_alarm
Apagar todas las alarmas,cancel_alarm
Configurar mi alarma para las 5 y 5:30 mañana en la mañana,set_alarm
Cambiar mi alarma para las 06:00 am,modify_alarm
Es mi alarma configurada para mañana?,show_alarms
Configurar alarma para las 09:00 am,set_alarm
Apagar alarma,cancel_alarm
Configurar una alarma para las 02:00 pm,set_alarm
Apagar la alarma,cancel_alarm
"Configurar alarma para las 07:00 pm para la primera y la tercera semana, cada mes",set_alarm
Repetir este alarma solo los fines de semana,modify_alarm
Cuál es mi alarma establecida?,show_alarms
Puedes posponer la alarma por 5 minutos?,snooze_alarm
Configurar alarma cada 5 minutos,set_alarm
Configurar una alarma para las 06:00 am,set_alarm
Eliminar todas las alarmas,cancel_alarm
Cancelar mi alarma para las 08:00 pm esta noche,cancel_alarm
Configurar mi alarma para las 08:00 los lunes y miércoles,set_alarm
Eliminar todas las alarmas actuales,cancel_alarm
Apagar las alarmas configuradas para mañana,cancel_alarm
Posponer alarma,snooze_alarm
Configurar una alarma para las 05:00 am,set_alarm
Configurar una alarma para las 02:00 pm del viernes,set_alarm
Qué dicen mis próximas 8 alarmas?,show_alarms
Configurar alarma para las 08:00 pm esta noche,set_alarm
Posponer alarma,snooze_alarm
Apagar alarma,cancel_alarm
Agregar la nueva alarma,set_alarm
Cancela la alarma de la mañana,cancel_alarm
Apagar mi alarma de las 08:00 pm,cancel_alarm
Apagar mi alarma,cancel_alarm
Configurar alarma por 20 minutos desde ahora,set_alarm
Cancelar todas las alarmas,cancel_alarm
Posponer las alarmas de las mañanas por 5 minutos,modify_alarm
Cambiar mi alarma de las 05:00 am para las 07:00 am el martes,modify_alarm
Crear una alarma para las 10:00 am,set_alarm
Configurar una alarma para levantarse a las 7,set_alarm
Configurar una alarma para el martes 07:00 am,set_alarm
Por favor configurar alarma para 15 minutos,set_alarm
Configurar alarma para cada minuto por 5 minutos,set_alarm
Cancelar mi alarma para mañana,cancel_alarm
Cancelar todas las alarmas actuales,cancel_alarm
Necesito configurar una alarma para mañana a las 08:00 pm,set_alarm
Configurar alarma para el mediodía cada lunes,set_alarm
Eliminar las siguientes tres alarmas que se configuraron,cancel_alarm
Cuánto tiempo me queda hasta que suene la alarma de la mañana?,time_left_on_alarm
Configura una alarma para las 02:00 pm todos los días,set_alarm
Configurar una alarma para las 06:00 am mañana,set_alarm
Cancelar alarma para el mediodía mañana,cancel_alarm
Eliminar todas mis alarmas,cancel_alarm
Configurar mi alarma a las 06:30 am,set_alarm
A que hora está configurada la alarma para mañana?,show_alarms
Cancelar la alarma de las 05:00 am,cancel_alarm
Apagar mi alarma configurada para mañana,cancel_alarm
Eliminar mis alarmas,cancel_alarm
Configurar alarma cada 15 minutos,set_alarm
Muestrame la lista de las alarmas y recordatorios,show_alarms
"Configurar una alarma para Lunes, Miércoles y Viernes a las 07:00 am",set_alarm
Apagar mi alarma para mañana,cancel_alarm
Cambiar hora de la alarma,modify_alarm
Configurar una alarma para cada media hora,set_alarm
Configurar alarma para las 12:20 pm,set_alarm
Por favor configurar una alarma en dos minutos por dos minutos,set_alarm
Configurar una alarma para esta noche a las 09:00 pm,set_alarm
Configurar alarma cada 3 minutos por 20 minutos,set_alarm
Cancelar alarma del viernes en la mañana,cancel_alarm
Configurar una alarma para las 06:30 am mañana,set_alarm
Puedes colocar la alarma en posponer?,snooze_alarm
Configurar una alarma para las 07:00 am,set_alarm
Por favor configurar una alarma para las 03:00 pm,set_alarm
Configurar alarma para las 08:00 pm esta noche,set_alarm
Cuánto tiempo me queda antes de que mi alarma suene?,time_left_on_alarm
Tengo alguna alarma configurada para hoy?,show_alarms
Que alarma tengo configurada?,show_alarms
Muestra todas mis alarmas,show_alarms
Eliminar alarma,cancel_alarm
Configurar una alarma por cada 15 minutos por una hora,set_alarm
Por favor eliminar mi alarma de las 05:00 pm de hoy,cancel_alarm
Eliminar alarma para la mañana,cancel_alarm
Que alarmas tengo configuradas para los miércoles?,show_alarms
Alarma para el lunes a las 01:00 pm,set_alarm
Cancelar todas las alarmas hasta el domingo,cancel_alarm
Apagar alarma,cancel_alarm
Configurar alarma por cada 30 segundos por 20 minutos,set_alarm
Repetir esta alarma toda la semana,modify_alarm
Apagar todas las alarmas,cancel_alarm
Por favor cancela mi alarma para las 02:30 pm,cancel_alarm
Eliminar todas las alarmas para este fin de semana,cancel_alarm
Configurar alarma para las 11:00 am para llegar al aeropuerto,set_alarm
Configurar una alarma cada 15 minutos por 2 horas,set_alarm
Mostrar todos los recordatorios para la semana,show_reminders
Borrar todos mis recordatorios,cancel_reminder
Cambiar mi alarma para mañana a las 09:00 am,modify_alarm
Cancelemos todas las alarmas de la mañana,cancel_alarm
Configurar una alarma para mi al mediodía,set_alarm
Mostrar todas las alarmas,show_alarms
Configurar una alarma para el domingo a las 10:00 pm para poder recordar de sintonizar mi show favorito,set_alarm
Configurar la alarma cada 5 minutos empezando a las 05:00 por una hora,set_alarm
Apagar alarma,cancel_alarm
Cambiar mi alarma de las 05:00 am para las 05:30 am el viernes,modify_alarm
Mostrar mis alarmas para mañana,show_alarms
Configurar alarma por 30 minutos desde ahora,set_alarm
Configurar mi alarma,set_alarm
Recuérdame para comer el almuerzo,set_reminder
Recuérdame para darle la medicina al perro el miércoles a las 9am,set_reminder
Recuérdame recoger los medicamentos para mamá,set_reminder
Recuérdame ir por gas antes del trabajo,set_reminder
Recuérdame desearle feliz cumpleaños a Rachel mañana,set_reminder
Cancelar mi recordatorio para ir al campo de pelota a las 5pm,cancel_reminder
Recuérdame arreglar el fregadero de la cocina,set_reminder
Recuérdame alimentar el gato a las 7am,set_reminder
Configurar un recordatorio para el juego de Avery,set_reminder
Cancelar este recordatorio,cancel_reminder
Cancelar mi recordatorio de comprar pañales,cancel_reminder
Recuérdame devolverle la llamada,set_reminder
Cancelar mi recordatorio para las entradas del concierto,cancel_reminder
Recordatorio para ir de compras mañana a las 5,set_reminder
Eliminar el recordatorio de ir a la doctor,cancel_reminder
Recuérdame ir por efectivo para el corte de cabello,set_reminder
Por favor cancelar todos los recordatorios,cancel_reminder
Cancelar todos los recordatorios,cancel_reminder
Mostrar todos mis recordatorios,show_reminders
Necesito recordar ir para la tienda esta noche alrededor de las 5,set_reminder
Cancelar mi recordatorio para recoger los niños,cancel_reminder
Configurar un recordatorio para la cita con el doctor el lunes,set_reminder
Recuérdame ir para el aeropuerto el próximo lunes a las 6pm,set_reminder
Mostrar los recordatorios,show_reminders
Recuérdame de comprar mantequilla de maní,set_reminder
Limpiar recordatorios para agosto,cancel_reminder
Recuérdame la cita con el doctor el viernes,set_reminder
Recuérdame recoger desodorante,set_reminder
Cancelar recordatorio para comprar yogurt,cancel_reminder
Recuérdame hacer el almuerzo para mi papá mañana,set_reminder
Recuérdame salir del trabajo en 30 minutos,set_reminder
Recuérdame programar alarma para mañana,set_reminder
Recuérdame que me levante y estire,set_reminder
Configurar un recordatorio para que el sprint Agile actual se complete el jueves a las 5pm,set_reminder
Configurar un recordatorio para comprar pasta de dientes.,set_reminder
Limpiar todos los recordatorios,cancel_reminder
Dame un nuevo recordatorio,set_reminder
Configurar un recordatorio para verificar el garage,set_reminder
Recuérdame apagar la cocina a las 06:30 pm,set_reminder
Recuérdame llamar a mi hermano de vuelta,set_reminder
Recuérdame comprar pan en la tienda mañana,set_reminder
Recuérdame ir a comprar alimentos el lunes a las 3pm,set_reminder
Recuérdame para visitar a mi mamá mañana en la mañana,set_reminder
Cuántos recordatorios tengo para mañana?,show_reminders
Recuérdame comprar alimentos de mascotas,set_reminder
Recuérdame que arregle la puerta hoy.,set_reminder
Recuérdame un día antes el cumpleaños de Aleks,set_reminder
Recuérdame llamar a mamá en 2 horas,set_reminder
Recuérdame completar mi proyecto para mañana en la noche,set_reminder
Cancelar todos los recordatorios,cancel_reminder
Cuántos recordatorios tengo para hoy?,show_reminders
